Experiment	bias spectroscopy	
Saved Date	01.01.2000 00:00:00	
User		
Date	01.01.2000 00:00:00	
X (m)	4.96447E-9	
Y (m)	6.49409E-9	
Z (m)	-173.056E-9	
Z offset (m)	0E+0	
Settling time (s)	800E-6	
Integration time (s)	6E-3	
Z-Ctrl hold	TRUE	
Final Z (m)	N/A	
Start time	01.01.2000 00:00:00	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Bias calc (V)	Current (A)	Input 6 (V)	Bias (V)	OC M1 Freq. Shift (Hz)	Current [bwd] (A)	Input 6 [bwd] (V)	Bias [bwd] (V)	OC M1 Freq. Shift [bwd] (Hz)
3.65500E-2	1.60950E-12	1.15851E-2	3.65500E-2	-2.24091E+1	-1.60856E-12	9.07555E-3	3.65500E-2	-2.21436E+1
3.59000E-2	7.72445E-12	1.04297E-2	3.59000E-2	-2.21547E+1	-5.07677E-12	9.27498E-3	3.59000E-2	-2.22295E+1
3.52500E-2	7.11064E-12	9.77512E-3	3.52500E-2	-2.23535E+1	-8.30355E-13	9.99028E-3	3.52500E-2	-2.23134E+1
3.46000E-2	6.21309E-13	1.00385E-2	3.46000E-2	-2.22591E+1	6.35947E-12	1.06926E-2	3.46000E-2	-2.25222E+1
3.39500E-2	-4.97095E-12	1.05899E-2	3.39500E-2	-2.23711E+1	8.36192E-12	1.07885E-2	3.39500E-2	-2.21665E+1
3.33000E-2	-3.07862E-12	1.05328E-2	3.33000E-2	-2.21554E+1	3.04053E-12	1.03870E-2	3.33000E-2	-2.22865E+1
3.26500E-2	4.03085E-12	9.88364E-3	3.26500E-2	-2.20911E+1	-3.90781E-12	1.01887E-2	3.26500E-2	-2.24899E+1
3.20000E-2	8.61725E-12	9.30378E-3	3.20000E-2	-2.22937E+1	-4.62722E-12	1.07272E-2	3.20000E-2	-2.21311E+1
3.13500E-2	4.99826E-12	9.59492E-3	3.13500E-2	-2.23461E+1	1.69640E-12	1.16739E-2	3.13500E-2	-2.21529E+1
3.07000E-2	-2.23878E-12	1.04984E-2	3.07000E-2	-2.22751E+1	7.57938E-12	1.22850E-2	3.07000E-2	-2.25574E+1
3.00500E-2	-5.35192E-12	1.11028E-2	3.00500E-2	-2.24728E+1	6.96057E-12	1.21407E-2	3.00500E-2	-2.21563E+1
2.94000E-2	-8.29940E-13	1.09874E-2	2.94000E-2	-2.24317E+1	8.45058E-14	1.15197E-2	2.94000E-2	-2.21639E+1
2.87500E-2	6.09346E-12	1.01878E-2	2.87500E-2	-2.24802E+1	-5.19649E-12	1.12338E-2	2.87500E-2	-2.26350E+1
2.81000E-2	8.01301E-12	9.59284E-3	2.81000E-2	-2.22798E+1	-3.03882E-12	1.17377E-2	2.81000E-2	-2.21800E+1
2.74500E-2	2.34392E-12	9.79749E-3	2.74500E-2	-2.23249E+1	4.11425E-12	1.24519E-2	2.74500E-2	-2.24695E+1
2.68000E-2	-4.36246E-12	1.04098E-2	2.68000E-2	-2.20913E+1	8.24231E-12	1.25222E-2	2.68000E-2	-2.22805E+1
2.61500E-2	-4.67239E-12	1.05069E-2	2.61500E-2	-2.23517E+1	4.70221E-12	1.19022E-2	2.61500E-2	-2.23636E+1
2.55000E-2	1.66816E-12	9.96683E-3	2.55000E-2	-2.21143E+1	-2.66049E-12	1.13072E-2	2.55000E-2	-2.22587E+1
2.48500E-2	7.50259E-12	9.11117E-3	2.48500E-2	-2.27565E+1	-5.54912E-12	1.14793E-2	2.48500E-2	-2.26622E+1
2.42000E-2	6.34441E-12	8.64018E-3	2.42000E-2	-2.21825E+1	-8.65935E-13	1.21251E-2	2.42000E-2	-2.24587E+1
2.35500E-2	-5.30657E-13	9.03534E-3	2.35500E-2	-2.23626E+1	6.31211E-12	1.25069E-2	2.35500E-2	-2.21001E+1
2.29000E-2	-5.55977E-12	9.47744E-3	2.29000E-2	-2.23884E+1	7.55299E-12	1.18836E-2	2.29000E-2	-2.22766E+1
2.22500E-2	-3.05919E-12	9.48191E-3	2.22500E-2	-2.24472E+1	1.93872E-12	1.08428E-2	2.22500E-2	-2.24543E+1
2.16000E-2	4.24312E-12	8.96864E-3	2.16000E-2	-2.24600E+1	-4.64315E-12	1.02691E-2	2.16000E-2	-2.23154E+1
2.09500E-2	8.11405E-12	8.47685E-3	2.09500E-2	-2.20871E+1	-4.80087E-12	1.06359E-2	2.09500E-2	-2.23631E+1
2.03000E-2	4.11189E-12	8.54873E-3	2.03000E-2	-2.23910E+1	1.70926E-12	1.10998E-2	2.03000E-2	-2.23191E+1
1.96500E-2	-3.11445E-12	9.23906E-3	1.96500E-2	-2.23369E+1	7.46018E-12	1.09410E-2	1.96500E-2	-2.23935E+1
1.90000E-2	-5.70105E-12	1.00533E-2	1.90000E-2	-2.22641E+1	5.93944E-12	9.78296E-3	1.90000E-2	-2.23308E+1
1.83500E-2	-8.56435E-13	1.04489E-2	1.83500E-2	-2.24029E+1	-1.08608E-12	8.42715E-3	1.83500E-2	-2.25283E+1
1.77000E-2	6.17444E-12	1.02025E-2	1.77000E-2	-2.24490E+1	-6.08116E-12	8.03109E-3	1.77000E-2	-2.20797E+1
1.70500E-2	7.29728E-12	1.02035E-2	1.70500E-2	-2.23375E+1	-3.23228E-12	8.31247E-3	1.70500E-2	-2.22209E+1
1.64000E-2	1.39443E-12	1.06495E-2	1.64000E-2	-2.22995E+1	4.08482E-12	8.57505E-3	1.64000E-2	-2.24955E+1
1.57500E-2	-5.03629E-12	1.15208E-2	1.57500E-2	-2.24328E+1	7.72818E-12	8.00663E-3	1.57500E-2	-2.22808E+1
1.51000E-2	-4.84473E-12	1.22483E-2	1.51000E-2	-2.22396E+1	3.58129E-12	7.10886E-3	1.51000E-2	-2.23209E+1
1.44500E-2	1.68552E-12	1.22549E-2	1.44500E-2	-2.25530E+1	-3.63142E-12	6.82208E-3	1.44500E-2	-2.24402E+1
1.38000E-2	7.40649E-12	1.17332E-2	1.38000E-2	-2.21648E+1	-6.01778E-12	7.08292E-3	1.38000E-2	-2.21982E+1
1.31500E-2	5.68671E-12	1.14109E-2	1.31500E-2	-2.21422E+1	-8.70072E-13	7.81535E-3	1.31500E-2	-2.22077E+1
1.25000E-2	-1.58275E-12	1.14772E-2	1.25000E-2	-2.25484E+1	5.90319E-12	8.04226E-3	1.25000E-2	-2.23959E+1
1.18500E-2	-6.19656E-12	1.18485E-2	1.18500E-2	-2.22758E+1	6.80228E-12	7.54255E-3	1.18500E-2	-2.21212E+1
1.12000E-2	-3.06753E-12	1.16192E-2	1.12000E-2	-2.26167E+1	8.56186E-13	6.77384E-3	1.12000E-2	-2.23330E+1
1.05500E-2	4.17333E-12	1.06710E-2	1.05500E-2	-2.23478E+1	-5.51144E-12	6.51905E-3	1.05500E-2	-2.24279E+1
9.90000E-3	7.65115E-12	9.53590E-3	9.90000E-3	-2.22213E+1	-5.08613E-12	6.70342E-3	9.90000E-3	-2.20963E+1
9.24999E-3	3.19273E-12	9.26635E-3	9.25000E-3	-2.20728E+1	1.54885E-12	7.11931E-3	9.25000E-3	-2.21677E+1
8.60000E-3	-3.99353E-12	9.96443E-3	8.60000E-3	-2.22275E+1	7.00593E-12	7.10555E-3	8.60000E-3	-2.24829E+1
7.95001E-3	-5.97572E-12	1.07298E-2	7.95000E-3	-2.24484E+1	5.06867E-12	6.66848E-3	7.95000E-3	-2.25791E+1
7.29999E-3	-8.40061E-13	1.05715E-2	7.30000E-3	-2.20207E+1	-1.97403E-12	6.26389E-3	7.30000E-3	-2.24384E+1
6.65000E-3	5.98561E-12	9.45165E-3	6.65000E-3	-2.23943E+1	-6.47263E-12	6.55477E-3	6.65000E-3	-2.22905E+1
6.00001E-3	6.50317E-12	8.46637E-3	6.00000E-3	-2.24009E+1	-3.22440E-12	7.33774E-3	6.00000E-3	-2.20724E+1
5.34999E-3	2.16950E-13	8.33049E-3	5.35000E-3	-2.22788E+1	3.96600E-12	8.18044E-3	5.35000E-3	-2.23972E+1
4.70001E-3	-5.84775E-12	8.64819E-3	4.70000E-3	-2.24648E+1	7.26859E-12	8.63540E-3	4.70000E-3	-2.26323E+1
4.04999E-3	-5.08807E-12	8.63603E-3	4.05000E-3	-2.22861E+1	2.70012E-12	8.45008E-3	4.05000E-3	-2.22767E+1
3.40000E-3	1.88011E-12	7.85303E-3	3.40000E-3	-2.25529E+1	-4.56195E-12	8.33352E-3	3.40000E-3	-2.23864E+1
2.75001E-3	7.01985E-12	6.79530E-3	2.75000E-3	-2.22319E+1	-6.30893E-12	8.81316E-3	2.75000E-3	-2.23990E+1
2.09999E-3	4.86248E-12	6.51407E-3	2.10000E-3	-2.25007E+1	-8.61495E-13	9.72592E-3	2.10000E-3	-2.25809E+1
1.45000E-3	-2.51976E-12	7.03999E-3	1.45000E-3	-2.22942E+1	5.85995E-12	1.04373E-2	1.45000E-3	-2.24038E+1
8.00014E-4	-6.69685E-12	7.89154E-3	8.00001E-4	-2.21524E+1	6.33001E-12	1.04889E-2	8.00001E-4	-2.22739E+1
1.49995E-4	-3.05082E-12	8.02196E-3	1.50001E-4	-2.24651E+1	-1.10603E-13	1.01222E-2	1.50001E-4	-2.21457E+1
-5.00023E-4	4.21015E-12	7.45800E-3	-4.99999E-4	-2.22764E+1	-6.14127E-12	9.99620E-3	-4.99999E-4	-2.22586E+1
-1.15001E-3	6.98910E-12	6.86169E-3	-1.15000E-3	-2.25054E+1	-5.02824E-12	1.06124E-2	-1.15000E-3	-2.22045E+1
-1.80000E-3	2.27559E-12	6.99982E-3	-1.80000E-3	-2.23022E+1	1.79196E-12	1.15331E-2	-1.80000E-3	-2.22282E+1
-2.44999E-3	-4.84751E-12	7.74275E-3	-2.45000E-3	-2.26204E+1	6.72941E-12	1.19979E-2	-2.45000E-3	-2.24356E+1
-3.09998E-3	-6.30179E-12	8.03640E-3	-3.10000E-3	-2.22757E+1	4.34125E-12	1.16693E-2	-3.10000E-3	-2.24151E+1
-3.75003E-3	-6.00586E-13	7.80850E-3	-3.75000E-3	-2.24156E+1	-2.98365E-12	1.11543E-2	-3.75000E-3	-2.23714E+1
-4.40001E-3	5.86680E-12	7.14492E-3	-4.40000E-3	-2.23969E+1	-6.98404E-12	1.13212E-2	-4.40000E-3	-2.23671E+1
-5.05000E-3	5.84283E-12	6.88392E-3	-5.05000E-3	-2.22980E+1	-3.09103E-12	1.22506E-2	-5.05000E-3	-2.25399E+1
-5.69999E-3	-5.88442E-13	7.46471E-3	-5.70000E-3	-2.22857E+1	4.06794E-12	1.31029E-2	-5.70000E-3	-2.24209E+1
-6.34998E-3	-6.46321E-12	8.27679E-3	-6.35000E-3	-2.22579E+1	6.58370E-12	1.30692E-2	-6.35000E-3	-2.24044E+1
-7.00003E-3	-5.06006E-12	8.63859E-3	-7.00000E-3	-2.23506E+1	1.72877E-12	1.21847E-2	-7.00000E-3	-2.22622E+1
-7.65002E-3	1.92590E-12	8.47229E-3	-7.65000E-3	-2.24457E+1	-5.43136E-12	1.14450E-2	-7.65000E-3	-2.25662E+1
-8.30001E-3	6.72105E-12	8.44976E-3	-8.30000E-3	-2.25728E+1	-6.55074E-12	1.14905E-2	-8.30000E-3	-2.23388E+1
-8.95000E-3	3.92249E-12	9.07134E-3	-8.95000E-3	-2.23364E+1	-6.42023E-13	1.22504E-2	-8.95000E-3	-2.26175E+1
-9.59998E-3	-3.33857E-12	1.01223E-2	-9.60000E-3	-2.24016E+1	5.79060E-12	1.28816E-2	-9.60000E-3	-2.21379E+1
-1.02500E-2	-7.09594E-12	1.10105E-2	-1.02500E-2	-2.22447E+1	5.53264E-12	1.29103E-2	-1.02500E-2	-2.25248E+1
-1.09000E-2	-2.88255E-12	1.14060E-2	-1.09000E-2	-2.24482E+1	-1.16393E-12	1.26632E-2	-1.09000E-2	-2.24665E+1
-1.15500E-2	4.16927E-12	1.10414E-2	-1.15500E-2	-2.23493E+1	-6.91789E-12	1.30555E-2	-1.15500E-2	-2.22361E+1
-1.22000E-2	6.49809E-12	1.08002E-2	-1.22000E-2	-2.21824E+1	-5.30687E-12	1.41213E-2	-1.22000E-2	-2.24562E+1
-1.28500E-2	1.36166E-12	1.08274E-2	-1.28500E-2	-2.21852E+1	1.88929E-12	1.52527E-2	-1.28500E-2	-2.23142E+1
-1.35000E-2	-5.54907E-12	1.12591E-2	-1.35000E-2	-2.23904E+1	6.35592E-12	1.55425E-2	-1.35000E-2	-2.22602E+1
-1.41500E-2	-6.73175E-12	1.16273E-2	-1.41500E-2	-2.21028E+1	3.27377E-12	1.49474E-2	-1.41500E-2	-2.22518E+1
-1.48000E-2	-5.65208E-13	1.13726E-2	-1.48000E-2	-2.24701E+1	-4.09174E-12	1.44302E-2	-1.48000E-2	-2.23895E+1
-1.54500E-2	5.80444E-12	1.08935E-2	-1.54500E-2	-2.24525E+1	-7.35333E-12	1.48523E-2	-1.54500E-2	-2.23221E+1
-1.61000E-2	5.07034E-12	1.05045E-2	-1.61000E-2	-2.24646E+1	-3.13433E-12	1.57324E-2	-1.61000E-2	-2.24751E+1
-1.67500E-2	-1.58466E-12	1.07860E-2	-1.67500E-2	-2.24107E+1	4.04968E-12	1.62454E-2	-1.67500E-2	-2.22327E+1
-1.74000E-2	-7.05176E-12	1.15597E-2	-1.74000E-2	-2.23183E+1	5.96760E-12	1.57241E-2	-1.74000E-2	-2.22898E+1
-1.80500E-2	-5.22008E-12	1.20076E-2	-1.80500E-2	-2.22365E+1	5.38158E-13	1.48348E-2	-1.80500E-2	-2.23000E+1
-1.87000E-2	1.82271E-12	1.18867E-2	-1.87000E-2	-2.24308E+1	-6.38884E-12	1.44132E-2	-1.87000E-2	-2.23764E+1
-1.93500E-2	6.26041E-12	1.12620E-2	-1.93500E-2	-2.25220E+1	-7.11103E-12	1.47329E-2	-1.93500E-2	-2.25885E+1
-2.00000E-2	2.90597E-12	1.09188E-2	-2.00000E-2	-2.24149E+1	-6.32372E-13	1.52461E-2	-2.00000E-2	-2.21686E+1
-2.06500E-2	-4.30939E-12	1.13563E-2	-2.06500E-2	-2.23088E+1	5.33416E-12	1.51923E-2	-2.06500E-2	-2.22784E+1
-2.13000E-2	-7.46783E-12	1.20819E-2	-2.13000E-2	-2.24285E+1	4.50776E-12	1.44857E-2	-2.13000E-2	-2.26629E+1
-2.19500E-2	-3.02358E-12	1.23109E-2	-2.19500E-2	-2.23189E+1	-2.52672E-12	1.38751E-2	-2.19500E-2	-2.22113E+1
-2.26000E-2	4.11536E-12	1.21310E-2	-2.26000E-2	-2.22380E+1	-7.79434E-12	1.39395E-2	-2.26000E-2	-2.24890E+1
-2.32500E-2	5.68827E-12	1.17113E-2	-2.32500E-2	-2.23268E+1	-5.51283E-12	1.45612E-2	-2.32500E-2	-2.25998E+1
-2.39000E-2	2.76275E-13	1.18131E-2	-2.39000E-2	-2.22966E+1	1.76338E-12	1.50242E-2	-2.39000E-2	-2.25633E+1
-2.45500E-2	-6.44514E-12	1.24049E-2	-2.45500E-2	-2.24555E+1	5.86190E-12	1.47542E-2	-2.45500E-2	-2.24349E+1
-2.52000E-2	-6.91023E-12	1.28891E-2	-2.52000E-2	-2.25654E+1	2.13207E-12	1.40053E-2	-2.52000E-2	-2.23342E+1
-2.58500E-2	-6.76197E-13	1.25595E-2	-2.58500E-2	-2.22392E+1	-5.20085E-12	1.32878E-2	-2.58500E-2	-2.21845E+1
-2.65000E-2	5.29701E-12	1.18871E-2	-2.65000E-2	-2.22128E+1	-8.13312E-12	1.30759E-2	-2.65000E-2	-2.24132E+1
-2.71500E-2	4.14217E-12	1.17019E-2	-2.71500E-2	-2.24155E+1	-3.49535E-12	1.34044E-2	-2.71500E-2	-2.24236E+1
-2.78000E-2	-2.79236E-12	1.23015E-2	-2.78000E-2	-2.24413E+1	3.71333E-12	1.38112E-2	-2.78000E-2	-2.24377E+1
-2.84500E-2	-7.74479E-12	1.32322E-2	-2.84500E-2	-2.23589E+1	4.98381E-12	1.35972E-2	-2.84500E-2	-2.25029E+1
-2.91000E-2	-5.49953E-12	1.34711E-2	-2.91000E-2	-2.24086E+1	-8.04444E-13	1.30347E-2	-2.91000E-2	-2.23738E+1
-2.97500E-2	1.78465E-12	1.28189E-2	-2.97500E-2	-2.21876E+1	-7.33253E-12	1.27688E-2	-2.97500E-2	-2.25428E+1
-3.04000E-2	5.72259E-12	1.20783E-2	-3.04000E-2	-2.23361E+1	-7.42777E-12	1.31752E-2	-3.04000E-2	-2.25001E+1
-3.10500E-2	1.92872E-12	1.20431E-2	-3.10500E-2	-2.23022E+1	-9.35524E-13	1.39826E-2	-3.10500E-2	-2.24916E+1
-3.17000E-2	-5.36957E-12	1.26801E-2	-3.17000E-2	-2.24288E+1	4.96368E-12	1.45047E-2	-3.17000E-2	-2.21601E+1
-3.23500E-2	-8.13933E-12	1.32158E-2	-3.23500E-2	-2.23882E+1	3.40348E-12	1.43608E-2	-3.23500E-2	-2.24585E+1
-3.30000E-2	-3.16800E-12	1.27968E-2	-3.30000E-2	-2.24106E+1	-3.52798E-12	1.39059E-2	-3.30000E-2	-2.23821E+1
-3.36500E-2	3.85573E-12	1.18152E-2	-3.36500E-2	-2.22998E+1	-8.37465E-12	1.35632E-2	-3.36500E-2	-2.27022E+1
-3.43000E-2	4.90492E-12	1.11660E-2	-3.43000E-2	-2.22789E+1	-5.73245E-12	1.40161E-2	-3.43000E-2	-2.21671E+1
-3.49500E-2	-9.47928E-13	1.14967E-2	-3.49500E-2	-2.22855E+1	1.51081E-12	1.46262E-2	-3.49500E-2	-2.24093E+1
-3.56000E-2	-7.67136E-12	1.21622E-2	-3.56000E-2	-2.22029E+1	5.21534E-12	1.49981E-2	-3.56000E-2	-2.23065E+1
-3.62500E-2	-7.25766E-12	1.22624E-2	-3.62500E-2	-2.26254E+1	8.21873E-13	1.45672E-2	-3.62500E-2	-2.25448E+1
-3.69000E-2	-6.48099E-13	1.15708E-2	-3.69000E-2	-2.22779E+1	-6.22614E-12	1.40385E-2	-3.69000E-2	-2.21813E+1
-3.75500E-2	4.94038E-12	1.06369E-2	-3.75500E-2	-2.23089E+1	-8.48470E-12	1.40060E-2	-3.75500E-2	-2.25192E+1
-3.82000E-2	3.14052E-12	1.02408E-2	-3.82000E-2	-2.23243E+1	-3.52687E-12	1.45373E-2	-3.82000E-2	-2.23451E+1
-3.88500E-2	-3.97807E-12	1.07381E-2	-3.88500E-2	-2.22795E+1	3.44712E-12	1.49876E-2	-3.88500E-2	-2.24874E+1
-3.95000E-2	-8.42843E-12	1.13003E-2	-3.95000E-2	-2.25570E+1	4.42291E-12	1.46199E-2	-3.95000E-2	-2.23298E+1
-4.01500E-2	-5.64353E-12	1.12813E-2	-4.01500E-2	-2.22490E+1	-1.75137E-12	1.38467E-2	-4.01500E-2	-2.25281E+1
-4.08000E-2	1.58044E-12	1.08265E-2	-4.08000E-2	-2.25299E+1	-8.11565E-12	1.35103E-2	-4.08000E-2	-2.24221E+1
-4.14500E-2	5.00369E-12	1.05481E-2	-4.14500E-2	-2.24133E+1	-7.64349E-12	1.39658E-2	-4.14500E-2	-2.24726E+1
-4.21000E-2	8.03314E-13	1.11106E-2	-4.21000E-2	-2.22460E+1	-9.36787E-13	1.48321E-2	-4.21000E-2	-2.25193E+1
-4.27500E-2	-6.43511E-12	1.21660E-2	-4.27500E-2	-2.26600E+1	4.36232E-12	1.49865E-2	-4.27500E-2	-2.22736E+1
-4.34000E-2	-8.57368E-12	1.30480E-2	-4.34000E-2	-2.24347E+1	2.42997E-12	1.42228E-2	-4.34000E-2	-2.25717E+1
-4.40500E-2	-3.29988E-12	1.32192E-2	-4.40500E-2	-2.24529E+1	-4.83555E-12	1.32402E-2	-4.40500E-2	-2.22678E+1
-4.47000E-2	3.53962E-12	1.30525E-2	-4.47000E-2	-2.23542E+1	-9.00550E-12	1.30191E-2	-4.47000E-2	-2.22812E+1
-4.53500E-2	4.14850E-12	1.29179E-2	-4.53500E-2	-2.21908E+1	-5.66658E-12	1.37915E-2	-4.53500E-2	-2.24902E+1
-4.60000E-2	-2.12407E-12	1.32775E-2	-4.60000E-2	-2.23290E+1	1.56404E-12	1.46024E-2	-4.60000E-2	-2.21432E+1
-4.66500E-2	-8.39373E-12	1.37527E-2	-4.66500E-2	-2.23850E+1	4.49240E-12	1.46478E-2	-4.66500E-2	-2.24422E+1
-4.73000E-2	-7.45314E-12	1.38242E-2	-4.73000E-2	-2.24750E+1	4.57626E-14	1.40635E-2	-4.73000E-2	-2.24920E+1
-4.79500E-2	-7.20269E-13	1.33684E-2	-4.79500E-2	-2.25750E+1	-7.27012E-12	1.38066E-2	-4.79500E-2	-2.23322E+1
-4.86000E-2	4.44043E-12	1.26287E-2	-4.86000E-2	-2.23779E+1	-8.93180E-12	1.40910E-2	-4.86000E-2	-2.22114E+1
-4.92500E-2	2.09656E-12	1.23165E-2	-4.92500E-2	-2.21953E+1	-3.44982E-12	1.49694E-2	-4.92500E-2	-2.22866E+1
-4.99000E-2	-5.06060E-12	1.26400E-2	-4.99000E-2	-2.27175E+1	3.22153E-12	1.53299E-2	-4.99000E-2	-2.26201E+1
-5.05500E-2	-9.39998E-12	1.33309E-2	-5.05500E-2	-2.22827E+1	3.57472E-12	1.51574E-2	-5.05500E-2	-2.24441E+1
-5.12000E-2	-5.89649E-12	1.35216E-2	-5.12000E-2	-2.24864E+1	-2.87496E-12	1.47188E-2	-5.12000E-2	-2.24632E+1
-5.18500E-2	1.32533E-12	1.33243E-2	-5.18500E-2	-2.24356E+1	-8.99059E-12	1.49521E-2	-5.18500E-2	-2.23462E+1
-5.25000E-2	4.34319E-12	1.27597E-2	-5.25000E-2	-2.24045E+1	-7.96612E-12	1.58320E-2	-5.25000E-2	-2.23810E+1
-5.31500E-2	-3.88650E-13	1.28015E-2	-5.31500E-2	-2.24870E+1	-9.00322E-13	1.66246E-2	-5.31500E-2	-2.20667E+1
-5.38000E-2	-7.50897E-12	1.36313E-2	-5.38000E-2	-2.22582E+1	3.98767E-12	1.66771E-2	-5.38000E-2	-2.25413E+1
-5.44500E-2	-9.01390E-12	1.45122E-2	-5.44500E-2	-2.23606E+1	1.41265E-12	1.59729E-2	-5.44500E-2	-2.24045E+1
-5.51000E-2	-3.52855E-12	1.46420E-2	-5.51000E-2	-2.25183E+1	-5.91234E-12	1.53736E-2	-5.51000E-2	-2.22684E+1
-5.57500E-2	2.88587E-12	1.40242E-2	-5.57500E-2	-2.25889E+1	-9.77390E-12	1.54220E-2	-5.57500E-2	-2.23597E+1
-5.64000E-2	2.97267E-12	1.33760E-2	-5.64000E-2	-2.22785E+1	-5.89078E-12	1.59458E-2	-5.64000E-2	-2.23432E+1
-5.70500E-2	-3.46522E-12	1.34230E-2	-5.70500E-2	-2.24664E+1	1.15601E-12	1.62482E-2	-5.70500E-2	-2.25509E+1
-5.77000E-2	-9.34182E-12	1.39583E-2	-5.77000E-2	-2.26084E+1	3.75110E-12	1.58985E-2	-5.77000E-2	-2.22555E+1
-5.83500E-2	-8.08124E-12	1.39910E-2	-5.83500E-2	-2.26849E+1	-1.18875E-12	1.51180E-2	-5.83500E-2	-2.23273E+1
-5.90000E-2	-1.10680E-12	1.30968E-2	-5.90000E-2	-2.23337E+1	-8.31508E-12	1.45055E-2	-5.90000E-2	-2.21590E+1
-5.96500E-2	3.65977E-12	1.19196E-2	-5.96500E-2	-2.25045E+1	-9.49418E-12	1.43526E-2	-5.96500E-2	-2.23608E+1
-6.03000E-2	1.03983E-12	1.14028E-2	-6.03000E-2	-2.22195E+1	-3.54681E-12	1.41137E-2	-6.03000E-2	-2.24893E+1
-6.09500E-2	-6.25855E-12	1.19802E-2	-6.09500E-2	-2.26007E+1	2.78617E-12	1.36823E-2	-6.09500E-2	-2.25091E+1
-6.16000E-2	-1.00853E-11	1.29869E-2	-6.16000E-2	-2.23184E+1	2.40281E-12	1.27568E-2	-6.16000E-2	-2.24330E+1
-6.22500E-2	-6.19012E-12	1.35233E-2	-6.22500E-2	-2.25826E+1	-4.17951E-12	1.18416E-2	-6.22500E-2	-2.23759E+1
-6.29000E-2	1.19462E-12	1.31254E-2	-6.29000E-2	-2.22141E+1	-9.91951E-12	1.16948E-2	-6.29000E-2	-2.26278E+1
-6.35500E-2	3.58067E-12	1.29336E-2	-6.35500E-2	-2.25465E+1	-8.30972E-12	1.22105E-2	-6.35500E-2	-2.24030E+1
-6.42000E-2	-1.60645E-12	1.36258E-2	-6.42000E-2	-2.24123E+1	-1.27661E-12	1.30379E-2	-6.42000E-2	-2.26185E+1
-6.48500E-2	-8.54876E-12	1.49426E-2	-6.48500E-2	-2.25111E+1	3.21251E-12	1.34659E-2	-6.48500E-2	-2.26023E+1
-6.55000E-2	-9.63691E-12	1.58543E-2	-6.55000E-2	-2.23513E+1	2.85544E-13	1.29585E-2	-6.55000E-2	-2.24665E+1
-6.61500E-2	-3.61817E-12	1.55638E-2	-6.61500E-2	-2.22847E+1	-7.01862E-12	1.21665E-2	-6.61500E-2	-2.23355E+1
-6.68000E-2	2.96600E-12	1.46721E-2	-6.68000E-2	-2.26340E+1	-1.05801E-11	1.18094E-2	-6.68000E-2	-2.23047E+1
-6.74500E-2	2.24426E-12	1.39992E-2	-6.74500E-2	-2.23899E+1	-6.21148E-12	1.21502E-2	-6.74500E-2	-2.25055E+1
-6.81000E-2	-4.57023E-12	1.40560E-2	-6.81000E-2	-2.22129E+1	9.61233E-13	1.25665E-2	-6.81000E-2	-2.24792E+1
-6.87500E-2	-1.01264E-11	1.41193E-2	-6.87500E-2	-2.26221E+1	2.86109E-12	1.24010E-2	-6.87500E-2	-2.24679E+1
-6.94000E-2	-8.29158E-12	1.38611E-2	-6.94000E-2	-2.25358E+1	-2.49234E-12	1.17488E-2	-6.94000E-2	-2.24655E+1
-7.00500E-2	-1.16651E-12	1.28155E-2	-7.00500E-2	-2.24608E+1	-9.38470E-12	1.13960E-2	-7.00500E-2	-2.25636E+1
-7.07000E-2	3.41023E-12	1.19004E-2	-7.07000E-2	-2.22387E+1	-9.99319E-12	1.16556E-2	-7.07000E-2	-2.24295E+1
-7.13500E-2	6.06716E-14	1.18140E-2	-7.13500E-2	-2.22740E+1	-3.92645E-12	1.25079E-2	-7.13500E-2	-2.23989E+1
-7.20000E-2	-7.29027E-12	1.23492E-2	-7.20000E-2	-2.26519E+1	2.38218E-12	1.29140E-2	-7.20000E-2	-2.23494E+1
-7.26500E-2	-1.03287E-11	1.26137E-2	-7.26500E-2	-2.25062E+1	1.41957E-12	1.24990E-2	-7.26500E-2	-2.24384E+1
-7.33000E-2	-6.03684E-12	1.22734E-2	-7.33000E-2	-2.26423E+1	-5.43517E-12	1.15948E-2	-7.33000E-2	-2.26214E+1
-7.39500E-2	1.12571E-12	1.15430E-2	-7.39500E-2	-2.24712E+1	-1.07616E-11	1.10949E-2	-7.39500E-2	-2.24103E+1
-7.46000E-2	2.96416E-12	1.11009E-2	-7.46000E-2	-2.24224E+1	-8.63011E-12	1.14511E-2	-7.46000E-2	-2.22857E+1
-7.52500E-2	-2.54316E-12	1.12998E-2	-7.52500E-2	-2.23463E+1	-1.46234E-12	1.19664E-2	-7.52500E-2	-2.25134E+1
-7.59000E-2	-9.23530E-12	1.16710E-2	-7.59000E-2	-2.24791E+1	2.69647E-12	1.19421E-2	-7.59000E-2	-2.23865E+1
-7.65500E-2	-9.80326E-12	1.16065E-2	-7.65500E-2	-2.23293E+1	-9.43702E-13	1.12474E-2	-7.65500E-2	-2.26004E+1
-7.72000E-2	-3.50796E-12	1.09861E-2	-7.72000E-2	-2.24457E+1	-8.21774E-12	1.05524E-2	-7.72000E-2	-2.25955E+1
-7.78500E-2	2.69976E-12	1.02023E-2	-7.78500E-2	-2.23499E+1	-1.11088E-11	1.06001E-2	-7.78500E-2	-2.24387E+1
